row_id,date,customer_name,material_code,material_description,pick_qty,pick_uom,menu_type
3851,2025-05-03,AMA6,600211,Besan Burfi Sweet,180.0,EA,LUNCH
3852,2025-05-03,Aka29,601202,Kala Jamun Sweet,40.0,EA,LUNCH
3853,2025-05-03,Aka29,602259,Semiya Payasam,4.0,KG,DINNER
3854,2025-05-03,FAI14,600158,Badusha Sweet,10.0,EA,DINNER
3855,2025-05-03,FAI14,601054,Gulab Jamun Sweet,50.0,EA,LUNCH
3856,2025-05-03,Pho10,602008,Phirni,5.0,KG,LUNCH
3857,2025-05-03,Sam5,602128,Rasgulla,69.94,EA,LUNCH
3858,2025-05-12,AMA6,601611,Mint Chutney,78.0,KG,BREAKFAST
3859,2025-05-12,Gre3,600569,Chilly Bhaji,13.5,KG,LUNCH
3860,2025-05-12,Ind4,600788,Dahi Papdi Chaat,15.0,EA,LUNCH
3861,2025-05-12,Pos20,601988,Pav Bhaji,45.01,EA,LUNCH
3862,2025-05-12,Sam5,600078,Aloo Mutter Samosa,136.0,EA,LUNCH
3863,2025-05-12,THE24,601988,Pav Bhaji,30.0,EA,LUNCH
3864,2025-05-12,WM 27,611646,Aloo Channa Chaat,750.0,EA,DINNER
3865,2025-05-12,Xia13,600105,Aloo Tikki With Chole Masala,399.85,EA,LUNCH
3866,2025-05-12,AMA6,600571,Chilli Chicken_Cf _Cbl,10.5,KG,LUNCH
3867,2025-05-12,AMA6,602636,Veg Fried Rice_Smr,115.5,KG,LUNCH
3868,2025-05-12,PEG9,602368,Stir Fried Vegetables With Tofu,7.92,KG,LUNCH
3869,2025-05-12,Pho10,600570,Chilli Chicken- Cf_Bone,158.95,KG,LUNCH
3870,2025-05-12,Pho10,602638,Veg Fried Rice_Basamati Rice,176.99,KG,LUNCH
3871,2025-05-12,Pho10,602683,Vegetable Ball Manchurian,3958.57,KG,LUNCH
3872,2025-05-12,Pos20,600517,Chicken Manchurian_Cf _Cbl,7.0,KG,LUNCH
3873,2025-05-12,Pos20,602713,Vegetable Manchurian,4.97,KG,LUNCH
3874,2025-05-12,THE24,602430,Sweet Corn Soup,1.98,L,LUNCH
3875,2025-05-12,WM 27,602683,Vegetable Ball Manchurian,279.0,KG,LUNCH
3876,2025-05-12,AMA6,601017,Green Salad,239.4,KG,LUNCH
3877,2025-05-12,AMA6,601093,Herb Roasted Potato,14.3,KG,BREAKFAST
3878,2025-05-12,AMA6,601959,Parsley Rice_Alishan Bm,105.0,KG,LUNCH
3879,2025-05-12,AMA6,602473,Tartar Sauce,67.2,KG,LUNCH
3880,2025-05-12,Aka29,601017,Green Salad,9.66,KG,LUNCH
3881,2025-05-12,BAN1,602214,Salad Bar _ Monday,2.0,KG,BQT LUNCH
3882,2025-05-12,Boe2,611351,Laccha Onion Salad,48.0,KG,LUNCH
3883,2025-05-12,Gre3,600190,Beetroot Kosambari,59.0,KG,DINNER
3884,2025-05-12,Gre3,600630,Corn And Cucumber Salad,32.0,KG,LUNCH
3885,2025-05-12,Gre3,601786,Nachos Tex Max _Live,818.0,EA,DINNER
3886,2025-05-12,Gre3,601974,Pasta Live Station_Cf,363.5,EA,LUNCH
3887,2025-05-12,HP 15,601017,Green Salad,3.0,KG,DINNER
3888,2025-05-12,HP 15,601017,Green Salad,6.0,KG,LUNCH
3889,2025-05-12,HP 16,601017,Green Salad,3.0,KG,DINNER
3890,2025-05-12,HP 16,601017,Green Salad,5.6,KG,LUNCH
3891,2025-05-12,Ind4,601017,Green Salad,2.0,KG,LUNCH
3892,2025-05-12,Ind4,602220,Salad Bar_Live Station,15.0,EA,LUNCH
3893,2025-05-12,Ind4,611868,Cucumber Salad,2.0,KG,LUNCH
3894,2025-05-12,Ind4,612178,Corn Cheese Nuggets,2.0,KG,LUNCH
3895,2025-05-12,Ind4,612458,Carrot Chowder,2.0,L,LUNCH
3896,2025-05-12,Mar28,600621,Coleslaw Salad,52.2,KG,LUNCH
3897,2025-05-12,McK8,600706,Cucumber Iceberg Tomato Salad,1.0,KG,LUNCH
3898,2025-05-12,McK8,602220,Salad Bar_Live Station,15.0,EA,LUNCH
3899,2025-05-12,Mot17,600192,Beetroot Salad,1.904,KG,LUNCH
3900,2025-05-12,NUT18,601425,Lobiya Sundal,39.6,KG,LUNCH
3901,2025-05-12,PEG9,602217,Salad Bar _Cf_H,5.94,KG,LUNCH
3902,2025-05-12,Pho10,600334,Cajun Dusted Grilled Chicken Breast,33.44,KG,LUNCH
3903,2025-05-12,Pho10,600655,Cream Of Mushroom Soup,66.66,L,LUNCH
3904,2025-05-12,Pho10,602179,Roasted Pumpkin Soup,7.26,L,LUNCH
3905,2025-05-12,Pho10,602217,Salad Bar _Cf_H,86.46,KG,LUNCH
3906,2025-05-12,Pos20,602214,Salad Bar _ Monday,3.01,KG,LUNCH
3907,2025-05-12,Pos20,612458,Carrot Chowder,3.01,L,LUNCH
3908,2025-05-12,RUB21,600666,Cream Of Spinach Soup,6.97,L,LUNCH
3909,2025-05-12,RUB21,602179,Roasted Pumpkin Soup,5.04,L,DINNER
3910,2025-05-12,RUB21,602354,Steamed Jasmine Rice,35.07,KG,DINNER
3911,2025-05-12,RUB21,611355,Thai Chicken Soup,6.09,L,DINNER
3912,2025-05-12,RUB21,611454,Chicken Xacuti Goan,25.83,KG,LUNCH
3913,2025-05-12,RUB21,611671,Chicken And Lemon Soup,6.97,L,LUNCH
3914,2025-05-12,RUB21,612034,Pumpkin Risotto,14.91,KG,DINNER
3915,2025-05-12,SBM22,601017,Green Salad,15.0,KG,LUNCH
3916,2025-05-12,UBE12,600259,Boiled Egg_Cf,399.75,EA,BREAKFAST
3917,2025-05-12,UBE12,601969,Pasta Fusilli Pasta Boiled,35.1,KG,LUNCH
3918,2025-05-12,UBE12,601997,Penne Pasta_Tomato Sauce,19.8,KG,LUNCH
3919,2025-05-12,UBE12,601998,Penne Pasta_White Sauce,19.8,KG,LUNCH
3920,2025-05-12,UBE12,603739,Herb Rice_Basmati,45.0,KG,LUNCH
3921,2025-05-12,UBE12,611468,Cream Of Chicken Soup,25.2,L,LUNCH
3922,2025-05-12,UBE12,612458,Carrot Chowder,25.2,L,LUNCH
3923,2025-05-12,Xia13,600774,Dal Shorba,9.9,L,LUNCH
3924,2025-05-12,BAN1,602009,Pickle 5Kg,0.2,KG,BQT LUNCH
3925,2025-05-12,BAN1,602480,Tawa Paratha,20.0,EA,BQT LUNCH
3926,2025-05-12,AMA6,600830,Egg Curry,6.3,KG,LUNCH
3927,2025-05-12,BAN1,602004,Pepper Chicken Sukha Cf_Cbl,2.0,KG,BQT LUNCH
3928,2025-05-12,Boe2,601693,Murgh Kolhapuri Masala-Cf_Bone,84.0,KG,LUNCH
3929,2025-05-12,FAI14,611373,Madrasi Chicken Masala,1.725,KG,LUNCH
3930,2025-05-12,HP 15,600815,Dum Ka Murgh _Bone,1.95,KG,LUNCH
3931,2025-05-12,HP 15,601057,Guntur Chicken Curry_Bone,3.0,KG,LUNCH
3932,2025-05-12,HP 15,601673,Murgh Do Pyaza _Bone,3.0,KG,DINNER
3933,2025-05-12,HP 16,600815,Dum Ka Murgh _Bone,1.82,KG,LUNCH
3934,2025-05-12,HP 16,601057,Guntur Chicken Curry_Bone,2.8,KG,LUNCH
3935,2025-05-12,HP 16,601673,Murgh Do Pyaza _Bone,3.0,KG,DINNER
3936,2025-05-12,Ind4,600873,Fish Kabab -Bqt,2.0,EA,LUNCH
3937,2025-05-12,Ind4,601058,Guntur Chicken Curry_Cbl,2.0,KG,LUNCH
3938,2025-05-12,McK8,600873,Fish Kabab -Bqt,4.0,EA,LUNCH
3939,2025-05-12,Mot17,600830,Egg Curry,4.704,KG,LUNCH
3940,2025-05-12,NUT18,612028,Andra Chicken Curry,119.7,KG,LUNCH
3941,2025-05-12,PEG9,611449,Chicken Sukka,16.02,KG,LUNCH
3942,2025-05-12,Pho10,611449,Chicken Sukka,152.02,KG,LUNCH
3943,2025-05-12,Pos20,611835,Sofiyani Chicken,7.98,KG,LUNCH
3944,2025-05-12,RUB21,600549,Chicken Stew-Chicken -Cf_Bone,6.0,KG,BREAKFAST
3945,2025-05-12,RUB21,600562,Chicken Vindaloo_Bone,22.05,KG,DINNER
3946,2025-05-12,RUB21,601746,Murgh Tikka _Bone,25.83,KG,LUNCH
3947,2025-05-12,RUB21,611374,Murgh Kurchan,22.05,KG,DINNER
3948,2025-05-12,RUB21,611490,Egg Masala Bangali Style,8.2,KG,LUNCH
3949,2025-05-12,SBM22,611835,Sofiyani Chicken,14.0,KG,LUNCH
3950,2025-05-12,THE24,600483,Chicken Ghee Roast_Cbl,7.02,KG,LUNCH
3951,2025-05-12,UBE12,601057,Guntur Chicken Curry_Bone,60.3,KG,LUNCH
3952,2025-05-12,UBE12,611449,Chicken Sukka,54.9,KG,LUNCH
3953,2025-05-12,WM 27,600830,Egg Curry,72.0,KG,LUNCH
3954,2025-05-12,WM 27,601057,Guntur Chicken Curry_Bone,481.5,KG,LUNCH
3955,2025-05-12,WM 27,611743,Murgh Shajahani Curry,69.75,KG,DINNER
3956,2025-05-12,Xia13,611377,Chicken Curry,44.0,KG,LUNCH
3957,2025-05-12,AMA6,600059,Aloo Gobi Masala,172.2,KG,LUNCH
3958,2025-05-12,AMA6,601860,Palak Paneer - Cost Food,191.1,KG,LUNCH
3959,2025-05-12,AMA6,601902,Paneer Tikka,71.4,KG,LUNCH
3960,2025-05-12,AMA6,602817,Yellow Moong Dal Tadka-Cf-H,161.7,KG,LUNCH
3961,2025-05-12,Aka29,600755,Dal Fry,9.66,KG,LUNCH
3962,2025-05-12,Aka29,602396,Subzi Kofta Makhani Gravy-Cf,9.66,KG,LUNCH
3963,2025-05-12,Aka29,611502,Gajjar Methi Mutter,5.74,KG,LUNCH
3964,2025-05-12,Aka29,612448,Vegetable Takatak,7.7,KG,LUNCH
3965,2025-05-12,BAN1,600060,Aloo Gobi Masala - B Q T,1.0,KG,BQT LUNCH
3966,2025-05-12,BAN1,600130,Arhar Dal Lasooni Tadka_Cf_H,1.0,KG,BQT LUNCH
3967,2025-05-12,Boe2,600213,Besan Ke Gatte,90.0,KG,LUNCH
3968,2025-05-12,Boe2,602093,Punjabi Dal Makhani - Bqt,78.0,KG,LUNCH
3969,2025-05-12,FAI14,600063,Aloo Jeera - Cost Food,50.025,KG,LUNCH
3970,2025-05-12,FAI14,600585,Cholar Dal,50.025,KG,LUNCH
3971,2025-05-12,FAI14,601643,Mothiya Kadi,55.2,KG,LUNCH
3972,2025-05-12,GSK30,600006,Achari Baingan Masala,9.6,KG,LUNCH
3973,2025-05-12,GSK30,600769,Dal Panchmel,16.0,KG,LUNCH
3974,2025-05-12,GSK30,601080,Hara Moong Mughlai - Cost Food,19.2,KG,LUNCH
3975,2025-05-12,GSK30,601586,Methi Mutter Makhani Masaladar,12.8,KG,LUNCH
3976,2025-05-12,GSK30,602305,Soya Kadai Masala - Cost Food,12.8,KG,LUNCH
3977,2025-05-12,Gre3,600077,Aloo Mutter Kurma,27.5,KG,LUNCH
3978,2025-05-12,Gre3,600131,Arhar Dal Lasooni Tadka_Cf_L,32.0,KG,LUNCH
3979,2025-05-12,Gre3,601929,Paneer Kadai Masala - Cost Food,41.0,KG,LUNCH
3980,2025-05-12,Gre3,602548,Tomato Dal Fry,50.0,KG,DINNER
3981,2025-05-12,HP 15,600005,Achari Aloo - Cost Food,4.0,KG,DINNER
3982,2025-05-12,HP 15,600230,Bhindi Do Pyaza - Cost Food,7.05,KG,LUNCH
3983,2025-05-12,HP 15,600755,Dal Fry,4.0,KG,DINNER
3984,2025-05-12,HP 15,601555,Masoor Dal Tadka,13.95,KG,LUNCH
3985,2025-05-12,HP 15,601885,Paneer Lababdar _ Cf,5.0,KG,DINNER
3986,2025-05-12,HP 15,602406,Subzi Nizami Hundi,12.0,KG,LUNCH
3987,2025-05-12,HP 16,600005,Achari Aloo - Cost Food,4.0,KG,DINNER
3988,2025-05-12,HP 16,600230,Bhindi Do Pyaza - Cost Food,6.58,KG,LUNCH
3989,2025-05-12,HP 16,600755,Dal Fry,4.0,KG,DINNER
3990,2025-05-12,HP 16,601555,Masoor Dal Tadka,13.02,KG,LUNCH
3991,2025-05-12,HP 16,601885,Paneer Lababdar _ Cf,5.0,KG,DINNER
3992,2025-05-12,HP 16,602406,Subzi Nizami Hundi,11.2,KG,LUNCH
3993,2025-05-12,Ind4,601939,Paneer Makhani - Cost Food,2.0,KG,LUNCH
3994,2025-05-12,Ind4,602396,Subzi Kofta Makhani Gravy-Cf,2.0,KG,LUNCH
3995,2025-05-12,Ind4,602398,Subzi Kurchan - Cost Food,2.0,KG,LUNCH
3996,2025-05-12,Ind4,611734,Mix Dal,2.0,KG,LUNCH
3997,2025-05-12,Mar28,600770,Dal Panchmeal -Cf-L,67.5,KG,LUNCH
3998,2025-05-12,Mar28,602392,Subzi Jalfrezi - Cost Food,45.0,KG,LUNCH
3999,2025-05-12,Mar28,602654,Veg Kofta Curry - Cf,60.3,KG,LUNCH
4000,2025-05-12,McK8,601902,Paneer Tikka,4.0,KG,LUNCH
4001,2025-05-12,McK8,602119,Rajmah Masala,4.0,KG,LUNCH
4002,2025-05-12,McK8,602655,Veg Kofta Makhani - B Q T,3.0,KG,LUNCH
4003,2025-05-12,Mot17,600766,Dal Palak,7.504,KG,LUNCH
4004,2025-05-12,Mot17,602014,Pindi Choley,10.304,KG,LUNCH
4005,2025-05-12,Mot17,602390,Subzi Jaipuri,6.048,KG,LUNCH
4006,2025-05-12,NUT18,600226,Bhindi Bhujjia,80.1,KG,LUNCH
4007,2025-05-12,PEG9,601074,Hara Moong Dal Mughlai,12.6,KG,LUNCH
4008,2025-05-12,PEG9,602397,Subzi Kurchan - B Q T,10.8,KG,LUNCH
4009,2025-05-12,Pho10,600230,Bhindi Do Pyaza - Cost Food,105.93,KG,LUNCH
4010,2025-05-12,Pho10,600770,Dal Panchmeal -Cf-L,166.54,KG,LUNCH
4011,2025-05-12,Pho10,612232,Maharashtrian Subzi Bhaji,163.57,KG,LUNCH
4012,2025-05-12,Pos20,600077,Aloo Mutter Kurma,6.02,KG,LUNCH
4013,2025-05-12,Pos20,600795,Diwani Handi - B Q T,6.02,KG,LUNCH
4014,2025-05-12,Pos20,602397,Subzi Kurchan - B Q T,6.02,KG,LUNCH
4015,2025-05-12,RUB21,600585,Cholar Dal,17.0,KG,BREAKFAST
4016,2025-05-12,RUB21,600588,Choley Masala,23.94,KG,DINNER
4017,2025-05-12,RUB21,600761,Dal Makhani,23.94,KG,DINNER
4018,2025-05-12,RUB21,601381,Lauki Kofta Makhani - B Q T,23.94,KG,DINNER
4019,2025-05-12,RUB21,601555,Masoor Dal Tadka,25.01,KG,LUNCH
4020,2025-05-12,RUB21,601858,Palak Kofta Gravy -Cf,22.14,KG,LUNCH
4021,2025-05-12,RUB21,602482,Tawa Subzi - B Q T,16.81,KG,LUNCH
4022,2025-05-12,RUB21,602602,Turai Ki Sabzi,18.06,KG,DINNER
4023,2025-05-12,RUB21,612246,Malai Kofta In Spinch Gravy,22.14,KG,LUNCH
4024,2025-05-12,SBM22,600230,Bhindi Do Pyaza - Cost Food,5.0,KG,LUNCH
4025,2025-05-12,SBM22,602655,Veg Kofta Makhani - B Q T,5.0,KG,LUNCH
4026,2025-05-12,SBM22,612249,Dal Bukhara,13.0,KG,LUNCH
4027,2025-05-12,Sam5,600230,Bhindi Do Pyaza - Cost Food,45.9,KG,LUNCH
4028,2025-05-12,Sam5,600245,Biryani Ka Salan,22.1,KG,LUNCH
4029,2025-05-12,Sam5,600588,Choley Masala,62.9,KG,LUNCH
4030,2025-05-12,Sam5,600795,Diwani Handi - B Q T,52.7,KG,LUNCH
4031,2025-05-12,Sam5,612249,Dal Bukhara,44.2,KG,LUNCH
4032,2025-05-12,THE24,600160,Baingan Bharta - Bqt,4.98,KG,LUNCH
4033,2025-05-12,THE24,601475,Malai Paneer -Cf-H,4.98,KG,LUNCH
4034,2025-05-12,THE24,601555,Masoor Dal Tadka,4.98,KG,LUNCH
4035,2025-05-12,UBE12,600795,Diwani Handi - B Q T,45.0,KG,LUNCH
4036,2025-05-12,UBE12,601074,Hara Moong Dal Mughlai,119.7,KG,LUNCH
4037,2025-05-12,UBE12,601872,Paneer Bhurji Mutter,70.2,KG,LUNCH
4038,2025-05-12,WM 27,600005,Achari Aloo - Cost Food,38.25,KG,DINNER
4039,2025-05-12,WM 27,600230,Bhindi Do Pyaza - Cost Food,279.0,KG,LUNCH
4040,2025-05-12,WM 27,600796,Diwani Handi - Cost Food,301.5,KG,LUNCH
4041,2025-05-12,WM 27,601424,Lobia Masala,42.0,KG,DINNER
4042,2025-05-12,WM 27,602405,Subzi Navratan Kurma,39.75,KG,DINNER
4043,2025-05-12,WM 27,611477,Dal Tamatar,319.5,KG,LUNCH
4044,2025-05-12,Xia13,600061,Aloo Gobi Masala - Cost Food,19.8,KG,LUNCH
4045,2025-05-12,Xia13,600130,Arhar Dal Lasooni Tadka_Cf_H,30.25,KG,LUNCH
4046,2025-05-12,Xia13,601929,Paneer Kadai Masala - Cost Food,28.6,KG,LUNCH
4047,2025-05-12,BAN1,610165,Soyabean_1Kg,1.0,KG,BQT LUNCH
4048,2025-05-12,AMA6,602363,Steamed Rice - Bullet Rice,172.2,KG,LUNCH
4049,2025-05-12,AMA6,611341,Hyd Chicken Biryani,29.4,KG,LUNCH
4050,2025-05-12,Aka29,602362,Steamed Red Rice,3.92,KG,LUNCH
4051,2025-05-12,Aka29,602363,Steamed Rice - Bullet Rice,9.66,KG,LUNCH
4052,2025-05-12,Aka29,611520,Hariyali Pulao,11.62,KG,LUNCH
4053,2025-05-12,Boe2,602363,Steamed Rice - Bullet Rice,72.0,KG,LUNCH
4054,2025-05-12,Boe2,602657,Veg Kuska_Smr,90.0,KG,LUNCH
4055,2025-05-12,FAI14,602363,Steamed Rice - Bullet Rice,50.025,KG,LUNCH
4056,2025-05-12,FAI14,611340,Chettinad Veg Biriyani,50.025,KG,LUNCH
4057,2025-05-12,GSK30,602564,Tomato Peas Pulao_Alishan Bm,27.2,KG,LUNCH
4058,2025-05-12,Gre3,601128,Hyderabadi Veg Biryani - Smr,109.0,KG,DINNER
4059,2025-05-12,Gre3,602352,Steamed Bullet Rice,77.0,KG,DINNER
4060,2025-05-12,Gre3,602352,Steamed Bullet Rice,40.0,KG,LUNCH
4061,2025-05-12,Gre3,602362,Steamed Red Rice,36.0,KG,DINNER
4062,2025-05-12,Gre3,602362,Steamed Red Rice,16.5,KG,LUNCH
4063,2025-05-12,HP 15,602364,Steamed Sona Masoori Rice,8.0,KG,DINNER
4064,2025-05-12,HP 15,602364,Steamed Sona Masoori Rice,24.0,KG,LUNCH
4065,2025-05-12,HP 15,611669,Chettinad Vegetable Pulao,10.05,KG,LUNCH
4066,2025-05-12,HP 16,602364,Steamed Sona Masoori Rice,8.0,KG,DINNER
4067,2025-05-12,HP 16,602364,Steamed Sona Masoori Rice,22.4,KG,LUNCH
4068,2025-05-12,HP 16,611669,Chettinad Vegetable Pulao,9.38,KG,LUNCH
4069,2025-05-12,Ind4,602364,Steamed Sona Masoori Rice,3.0,KG,LUNCH
4070,2025-05-12,Ind4,611817,Aloo Mutter Tehri,3.0,KG,LUNCH
4071,2025-05-12,Mar28,601268,Kashmiri Pulao - Bullet Rice,90.0,KG,LUNCH
4072,2025-05-12,Mar28,602356,Steamed _Kollam Rice,82.8,KG,LUNCH
4073,2025-05-12,McK8,602356,Steamed _Kollam Rice,3.0,KG,LUNCH
4074,2025-05-12,McK8,611817,Aloo Mutter Tehri,4.0,KG,LUNCH
4075,2025-05-12,Mot17,602364,Steamed Sona Masoori Rice,8.4,KG,LUNCH
4076,2025-05-12,Mot17,611839,Subzi Yakhani Pulao,11.2,KG,LUNCH
4077,2025-05-12,NUT18,602356,Steamed _Kollam Rice,50.4,KG,LUNCH
4078,2025-05-12,NUT18,602404,Subzi Navaratan Pulao_Bullet Rice,119.7,KG,LUNCH
4079,2025-05-12,PEG9,602351,Steamed Brown Rice,3.96,KG,LUNCH
4080,2025-05-12,PEG9,602363,Steamed Rice - Bullet Rice,14.04,KG,LUNCH
4081,2025-05-12,PEG9,611692,Gatte Ki Tehari,16.02,KG,LUNCH
4082,2025-05-12,Pho10,602356,Steamed _Kollam Rice,181.61,KG,LUNCH
4083,2025-05-12,Pho10,611817,Aloo Mutter Tehri,230.45,KG,LUNCH
4084,2025-05-12,Pos20,602364,Steamed Sona Masoori Rice,6.02,KG,LUNCH
4085,2025-05-12,Pos20,611669,Chettinad Vegetable Pulao,6.02,KG,LUNCH
4086,2025-05-12,RUB21,602351,Steamed Brown Rice,10.08,KG,DINNER
4087,2025-05-12,RUB21,602351,Steamed Brown Rice,9.84,KG,LUNCH
4088,2025-05-12,RUB21,602356,Steamed _Kollam Rice,36.9,KG,LUNCH
4089,2025-05-12,RUB21,602404,Subzi Navaratan Pulao_Bullet Rice,36.9,KG,LUNCH
4090,2025-05-12,SBM22,600052,Aloo Gobhi Tehri - Bullet Rice,12.0,KG,LUNCH
4091,2025-05-12,SBM22,602364,Steamed Sona Masoori Rice,33.0,KG,LUNCH
4092,2025-05-12,Sam5,600051,Aloo Gobhi Tehri_Alishan Bm,86.7,KG,LUNCH
4093,2025-05-12,Sam5,602356,Steamed _Kollam Rice,23.8,KG,LUNCH
4094,2025-05-12,Sam5,611669,Chettinad Vegetable Pulao,66.3,KG,LUNCH
4095,2025-05-12,THE24,602364,Steamed Sona Masoori Rice,6.0,KG,LUNCH
4096,2025-05-12,THE24,612195,Corn Methi Pulao,7.02,KG,LUNCH
4097,2025-05-12,UBE12,602362,Steamed Red Rice,29.7,KG,LUNCH
4098,2025-05-12,UBE12,602363,Steamed Rice - Bullet Rice,39.6,KG,LUNCH
4099,2025-05-12,UBE12,611669,Chettinad Vegetable Pulao,90.0,KG,LUNCH
4100,2025-05-12,WM 27,602351,Steamed Brown Rice,15.0,KG,DINNER
4101,2025-05-12,WM 27,602351,Steamed Brown Rice,72.0,KG,LUNCH
4102,2025-05-12,WM 27,602726,Vegetable Pulao_Alishan Bm,45.0,KG,DINNER
4103,2025-05-12,WM 27,611669,Chettinad Vegetable Pulao,99.0,KG,LUNCH
4104,2025-05-12,WM 27,611817,Aloo Mutter Tehri,301.5,KG,LUNCH
4105,2025-05-12,Xia13,602356,Steamed _Kollam Rice,41.25,KG,LUNCH
4106,2025-05-12,Xia13,602825,Zafrani Vegetable Pulao_Alishan Bm,27.5,KG,LUNCH
4107,2025-05-12,AMA6,600201,Beetroot Poriyal,67.2,KG,LUNCH
4108,2025-05-12,AMA6,600602,Coconut Chutney,78.0,KG,BREAKFAST
4109,2025-05-12,AMA6,600939,Ghee Rice_Kollam Rice,191.1,KG,LUNCH
4110,2025-05-12,AMA6,601220,Kara Bath,154.7,KG,BREAKFAST
4111,2025-05-12,AMA6,601298,Kesari Bath,117.0,KG,BREAKFAST
4112,2025-05-12,AMA6,601409,Lemon Rasam,56.7,KG,LUNCH
4113,2025-05-12,AMA6,601410,Lemon Rice_Smr,94.5,KG,LUNCH
4114,2025-05-12,AMA6,601624,Mix Veg Poriyal,75.6,KG,LUNCH
4115,2025-05-12,AMA6,601628,Moong Dal Chilla,2600.0,EA,BREAKFAST
4116,2025-05-12,AMA6,602530,Tiffin Sambar,165.1,KG,BREAKFAST
4117,2025-05-12,AMA6,602729,Vegetable Sambar,105.0,KG,LUNCH
4118,2025-05-12,Aka29,600602,Coconut Chutney,0.0,KG,BREAKFAST
4119,2025-05-12,Aka29,600709,Curd Rice_Br Rice,4.76,KG,LUNCH
4120,2025-05-12,Aka29,601411,Lemon Semiya Bath,0.0,KG,BREAKFAST
4121,2025-05-12,Aka29,601560,Medu Vada,0.0,EA,BREAKFAST
4122,2025-05-12,Aka29,602007,Pepper Rasam,3.92,KG,LUNCH
4123,2025-05-12,Aka29,602530,Tiffin Sambar,0.0,KG,BREAKFAST
4124,2025-05-12,Aka29,602729,Vegetable Sambar,4.76,KG,LUNCH
4125,2025-05-12,Aka29,611597,Ragi Idly,0.0,EA,BREAKFAST
4126,2025-05-12,BAN1,600712,Curd Rice_Bqt,1.0,KG,BQT LUNCH
4127,2025-05-12,BAN1,602571,Tomato Rice_Smr,2.0,KG,BQT LUNCH
4128,2025-05-12,Boe2,602007,Pepper Rasam,30.0,KG,LUNCH
4129,2025-05-12,FAI14,600247,Bisi Bele Bath_Smr,13.95,KG,BREAKFAST
4130,2025-05-12,FAI14,600602,Coconut Chutney,7.95,KG,BREAKFAST
4131,2025-05-12,FAI14,601160,Jeera Rasam,12.075,KG,LUNCH
4132,2025-05-12,FAI14,601277,Keerai Kootu,23.0,KG,LUNCH
4133,2025-05-12,FAI14,602687,Vegetable Bonda - Cf,150.0,EA,BREAKFAST
4134,2025-05-12,FAI14,612509,Boiled Potato_FG,10.05,KG,BREAKFAST
4135,2025-05-12,GSK30,601131,Idly Cf,132.0,EA,BREAKFAST
4136,2025-05-12,GSK30,601411,Lemon Semiya Bath,2.4,KG,BREAKFAST
4137,2025-05-12,GSK30,602068,Potato Podimas,8.0,KG,LUNCH
4138,2025-05-12,GSK30,602081,Pudina Chutney,6.0,KG,BREAKFAST
4139,2025-05-12,GSK30,602441,Sweet Pongal_Smr,2.4,KG,BREAKFAST
4140,2025-05-12,GSK30,602530,Tiffin Sambar,33.0,KG,BREAKFAST
4141,2025-05-12,GSK30,602729,Vegetable Sambar,6.4,KG,LUNCH
4142,2025-05-12,GSK30,611314,Medu Vada Batter,108.0,EA,BREAKFAST
4143,2025-05-12,GSK30,611504,Garlic Chutney,4.8,KG,BREAKFAST
4144,2025-05-12,GSK30,612086,Peanut Red Rice Poha,3.0,KG,BREAKFAST
4145,2025-05-12,Gre3,600356,Carrot Channa Palya,68.0,KG,DINNER
4146,2025-05-12,Gre3,600602,Coconut Chutney,9.01,KG,BREAKFAST
4147,2025-05-12,Gre3,600710,Curd Rice - Cf_Br Rice,50.0,KG,DINNER
4148,2025-05-12,Gre3,600710,Curd Rice - Cf_Br Rice,22.0,KG,LUNCH
4149,2025-05-12,Gre3,600802,Dosa,170.0,EA,BREAKFAST
4150,2025-05-12,Gre3,601225,Kara Pongal_Bullet Rice,35.87,KG,BREAKFAST
4151,2025-05-12,Gre3,601298,Kesari Bath,16.15,KG,BREAKFAST
4152,2025-05-12,Gre3,602081,Pudina Chutney,9.01,KG,BREAKFAST
4153,2025-05-12,Gre3,602239,Sambar Sadam_Br Rice,63.5,KG,LUNCH
4154,2025-05-12,Gre3,602241,Sambar_Bf_Kar,16.15,KG,BREAKFAST
4155,2025-05-12,Gre3,602570,Tomato Rasam,35.0,KG,DINNER
4156,2025-05-12,Gre3,602570,Tomato Rasam,14.5,KG,LUNCH
4157,2025-05-12,Gre3,602729,Vegetable Sambar,36.0,KG,DINNER
4158,2025-05-12,Gre3,602729,Vegetable Sambar,18.0,KG,LUNCH
4159,2025-05-12,Gre3,611809,Vegetable Chettinadu,71.0,KG,DINNER
4160,2025-05-12,Gre3,611956,Ragi Mudde_EA,63.5,EA,LUNCH
4161,2025-05-12,HP 15,600103,Aloo Sagu,3.15,KG,BREAKFAST
4162,2025-05-12,HP 15,601131,Idly Cf,75.15,EA,BREAKFAST
4163,2025-05-12,HP 15,601160,Jeera Rasam,1.95,KG,LUNCH
4164,2025-05-12,HP 15,601216,Kanda Poha,5.85,KG,BREAKFAST
4165,2025-05-12,HP 15,601260,Karnataka Sambar,4.0,KG,DINNER
4166,2025-05-12,HP 15,601260,Karnataka Sambar,7.95,KG,LUNCH
4167,2025-05-12,HP 15,601411,Lemon Semiya Bath,5.85,KG,BREAKFAST
4168,2025-05-12,HP 15,601560,Medu Vada,30.15,EA,BREAKFAST
